date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:12	89815/89815	---M--	200	added ('OK')	application/javascript	etag:%2215ed7-5f812f8462680%22	http://localhost/bsu-open%20university/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-includes/js/jquery/jquery.min5aed.js	(from http://localhost/bsu-open%20university/)
11:06:13	89994/89994	---M--	200	added ('OK')	application/javascript	etag:%2215f8a-5fc3e3d41ed74%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/owl.carousel.js?ver=1	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/owl.carousel68b3.js	(from http://localhost/bsu-open%20university/)
11:06:15	59071/59071	---M--	200	added ('OK')	image/png	etag:%22e6bf-5fc42410652bd%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/05/OU-png-1.png	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/05/OU-png-1.png	(from http://localhost/bsu-open%20university/)
11:06:20	91766/91766	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:06:16%20GMT	http://localhost/bsu-open%20university/index.php/programs/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/programs/index.html	(from http://localhost/bsu-open%20university/)
11:06:21	29670/29670	---MC-	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2003:06:12%20GMT	http://localhost/bsu-open%20university/index.php/wp-json/tribe/events/v1/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/wp-json/tribe/events/v1/index.html	(from http://localhost/bsu-open%20university/)
11:06:25	78934/78934	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:06:21%20GMT	http://localhost/bsu-open%20university/index.php/fees/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/fees/index.html	(from http://localhost/bsu-open%20university/)
11:06:49	259341/259341	---MC-	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2003:06:02%20GMT	http://localhost/bsu-open%20university/index.php/wp-json/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/wp-json/index.html	(from http://localhost/bsu-open%20university/)
11:06:54	81958/81958	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:06:49%20GMT	http://localhost/bsu-open%20university/index.php/admission-requirements/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/admission-requirements/index.html	(from http://localhost/bsu-open%20university/)
11:06:56	215741/215741	---M--	200	added ('OK')	image/jpeg	etag:%2234abd-5fe4ebebc726a%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/wp8149664.jpg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/wp8149664.jpg	(from http://localhost/bsu-open%20university/)
11:07:00	17538/17538	---M--	200	added ('OK')	image/jpeg	etag:%224482-5fd5b35c68e32%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/evolution-in-education-200x300.jpg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/evolution-in-education-200x300.jpg	(from http://localhost/bsu-open%20university/)
11:07:00	79870/79870	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:06:56%20GMT	http://localhost/bsu-open%20university/index.php/submission/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/submission/index.html	(from http://localhost/bsu-open%20university/)
11:07:04	84663/84663	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:00%20GMT	http://localhost/bsu-open%20university/index.php/new-student/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/new-student/index.html	(from http://localhost/bsu-open%20university/)
11:07:05	13856/13856	---M--	200	added ('OK')	image/jpeg	etag:%223620-5fd5b7da71b38%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/mobile-learning-300x200.jpg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/mobile-learning-300x200.jpg	(from http://localhost/bsu-open%20university/)
11:07:09	78767/78767	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:05%20GMT	http://localhost/bsu-open%20university/index.php/continuing-student/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/continuing-student/index.html	(from http://localhost/bsu-open%20university/)
11:07:09	5575/5575	---M--	200	added ('OK')	image/svg+xml	etag:%2215c7-5fc3e3d41ab39%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_1.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_1.svg	(from http://localhost/bsu-open%20university/)
11:07:15	111483/111483	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:09%20GMT	http://localhost/bsu-open%20university/index.php/events/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/events/index.html	(from http://localhost/bsu-open%20university/)
11:07:15	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22138-5fc3e3d41bad0%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_3.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_3.svg	(from http://localhost/bsu-open%20university/)
11:07:19	72021/72021	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:15%20GMT	http://localhost/bsu-open%20university/index.php/my-calendar/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/my-calendar/index.html	(from http://localhost/bsu-open%20university/)
11:07:19	320/320	---M--	200	added ('OK')	image/svg+xml	etag:%22140-5fc3e3d41c29a%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_4.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_4.svg	(from http://localhost/bsu-open%20university/)
11:07:23	84137/84137	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:19%20GMT	http://localhost/bsu-open%20university/index.php/downloads/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/downloads/index.html	(from http://localhost/bsu-open%20university/)
11:07:23	285/285	---M--	200	added ('OK')	image/svg+xml	etag:%2211d-5fc3e3d41ce4a%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_5.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_5.svg	(from http://localhost/bsu-open%20university/)
11:07:27	77020/77020	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:23%20GMT	http://localhost/bsu-open%20university/index.php/lms-portal/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/lms-portal/index.html	(from http://localhost/bsu-open%20university/)
11:07:27	286/286	---M--	200	added ('OK')	image/svg+xml	etag:%2211e-5fc3e3d41ce4a%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_6.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_6.svg	(from http://localhost/bsu-open%20university/)
11:07:31	76768/76768	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:07:27%20GMT	http://localhost/bsu-open%20university/index.php/about/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/about/index.html	(from http://localhost/bsu-open%20university/)
11:20:53	86653/86653	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:20:44%20GMT	http://localhost/bsu-open%20university/index.php/2023/06/21/is-open-university-the-right-choice-for-your-career-goals-find-out-here/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/2023/06/21/is-open-university-the-right-choice-for-your-career-goals-find-out-here/index.html	(from http://localhost/bsu-open%20university/)
11:20:59	85174/85174	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:20:53%20GMT	http://localhost/bsu-open%20university/index.php/2023/06/21/the-benefits-of-e-learning-for-working-professionals-2/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/2023/06/21/the-benefits-of-e-learning-for-working-professionals-2/index.html	(from http://localhost/bsu-open%20university/)
11:21:24	81642/81642	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:21:20%20GMT	http://localhost/bsu-open%20university/index.php/programs-offered/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/programs-offered/index.html	(from http://localhost/bsu-open%20university/)
11:21:35	78422/78422	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:21:31%20GMT	http://localhost/bsu-open%20university/index.php/bsu-open-university-faculty/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/bsu-open-university-faculty/index.html	(from http://localhost/bsu-open%20university/)
11:21:35	262/262	---M--	200	added ('OK')	image/svg+xml	etag:%22106-5fc3e3d41af20%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_15.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_15.svg	(from http://localhost/bsu-open%20university/)
11:21:41	80275/80275	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:21:36%20GMT	http://localhost/bsu-open%20university/index.php/alumni/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/alumni/index.html	(from http://localhost/bsu-open%20university/)
11:21:41	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%22126-5fc3e3d41b30c%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_16.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_16.svg	(from http://localhost/bsu-open%20university/)
11:21:45	79166/79166	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:21:41%20GMT	http://localhost/bsu-open%20university/index.php/student-success/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/student-success/index.html	(from http://localhost/bsu-open%20university/)
11:22:14	270687/270687	---M--	200	added ('OK')	image/jpeg	etag:%224215f-5fd859ea40867%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/pexels-tranmautritam-326514-scaled.jpg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/pexels-tranmautritam-326514-scaled.jpg	(from http://localhost/bsu-open%20university/)
11:22:22	130919/130919	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:22:14%20GMT	http://localhost/bsu-open%20university/index.php/blog/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/blog/index.html	(from http://localhost/bsu-open%20university/)
11:23:07	275833/275833	---M--	200	added ('OK')	image/jpeg	etag:%2243579-5fd71effe5c9d%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/TF-Breakdown_page-0001-scaled.jpg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/TF-Breakdown_page-0001-scaled.jpg	(from http://localhost/bsu-open%20university/)
11:23:12	77455/77455	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:23:07%20GMT	http://localhost/bsu-open%20university/index.php/terms-of-service/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/terms-of-service/index.html	(from http://localhost/bsu-open%20university/)
11:23:17	328369/328369	---M-Z	200	added ('OK')	application/x-javascript	etag:%222be6b3782a74d654924113518dd2d230%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/ouweb/ouweb/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from http://localhost/bsu-open%20university/)
11:23:21	83323/83323	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:23:17%20GMT	http://localhost/bsu-open%20university/index.php/2023/06/15/what-isthe-difference-between-a-thesis-non-thesis-masters-program/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/2023/06/15/what-isthe-difference-between-a-thesis-non-thesis-masters-program/index.html	(from http://localhost/bsu-open%20university/)
11:23:21	1248/1248	---M--	200	added ('OK')	application/javascript	etag:%224e0-5fc3d2260be17%22	http://localhost/bsu-open%20university/wp-content/plugins/mystickymenu/js/morphext/morphext.min.js?ver=2.6.3	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/plugins/mystickymenu/js/morphext/morphext.min6fca.js	(from http://localhost/bsu-open%20university/)
11:23:25	78403/78403	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2003:23:22%20GMT	http://localhost/bsu-open%20university/index.php/faq/	C:/ouweb/ouweb/localhost/bsu-open%20university/index.php/faq/index.html	(from http://localhost/bsu-open%20university/)
11:23:29	24288/24288	---M--	200	added ('OK')	application/javascript	etag:%225ee0-5fc3d22610051%22	http://localhost/bsu-open%20university/wp-content/plugins/mystickymenu/js/welcomebar-front.js?ver=2.6.3	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/plugins/mystickymenu/js/welcomebar-front6fca.js	(from http://localhost/bsu-open%20university/)
11:23:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Jun%202023%2003:23:29%20GMT	http://localhost/bsu-open%20university/?page_id=765	C:/ouweb/ouweb/localhost/bsu-open%20university/indexda21.html	(from http://localhost/bsu-open%20university/)
11:23:31	8173/8173	---M--	200	added ('OK')	application/javascript	etag:%221fed-5fc3e3d4208ba%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/wow.min.js?ver=6.2.2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/wow.min3781.js	(from http://localhost/bsu-open%20university/)
11:23:35	20361/20361	---M--	200	added ('OK')	application/javascript	etag:%224f89-5fc3e3d41f925%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/parallax.min.js?ver=6.2.2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/parallax.min3781.js	(from http://localhost/bsu-open%20university/)
11:23:37	11966/11966	---M--	200	added ('OK')	application/javascript	etag:%222ebe-5fc3e3d41d614%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/js/theme.js?ver=6.2.2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/js/theme3781.js	(from http://localhost/bsu-open%20university/)
11:23:40	13893/13893	---M--	200	added ('OK')	application/javascript	etag:%223645-5fc3e3d41d230%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/js/custom.js?ver=6.2.2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/js/custom3781.js	(from http://localhost/bsu-open%20university/)
11:23:41	2023/2023	---M--	200	added ('OK')	image/svg+xml	etag:%227e7-5fe1101bc3a65%22	http://localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/images/skype.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/images/skype.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/css/wptestimonial.css?ver=2.3.3)
11:23:41	1427/1427	---M--	200	added ('OK')	image/svg+xml	etag:%22593-5fe1101bc4236%22	http://localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/images/telegram.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/images/telegram.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/testimonial-slider-and-showcase/assets/css/wptestimonial.css?ver=2.3.3)
11:23:42	296/296	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2003:23:41%20GMT	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/owl.video.play.png	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/owl.video.play.png	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/owl.carousel.min.css?ver=6.2.2)
11:23:59	748097/748097	---M--	200	added ('OK')	application/pdf	etag:%22b6a41-5fd720682783c%22	http://localhost/bsu-open%20university/wp-content/uploads/2023/06/thesis-format.pdf	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/uploads/2023/06/thesis-format.pdf	(from http://localhost/bsu-open%20university/)
11:24:00	108000/108000	---M--	200	added ('OK')	font/woff2	etag:%221a5e0-5fc3e3d421c36%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-brands-400.woff2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-brands-400.woff2	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:05	24840/24840	---M--	200	added ('OK')	font/woff2	etag:%226108-5fc3e3d423395%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-regular-400.woff2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-regular-400.woff2	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:15	63728/63728	---M--	200	added ('OK')	font/ttf	etag:%22f8f0-5fc3e3d422bca%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-regular-400.ttf	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-regular-400.ttf	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:29	187448/187448	---M--	200	added ('OK')	font/ttf	etag:%222dc38-5fc3e3d42184f%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-brands-400.ttf	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-brands-400.ttf	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:40	149908/149908	---M--	200	added ('OK')	font/woff2	etag:%2224994-5fc3e3d4256a5%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-solid-900.woff2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-solid-900.woff2	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:41	4536/4536	---M--	200	added ('OK')	font/woff2	etag:%2211b8-5fc3e3d425e6f%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-v4compatibility.woff2	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-v4compatibility.woff2	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:43	10172/10172	---M--	200	added ('OK')	font/ttf	etag:%2227bc-5fc3e3d425a8a%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-v4compatibility.ttf	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/webfonts/fa-v4compatibility.ttf	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/css/all.css?ver=6.2.2)
11:24:43	314/314	---M--	200	added ('OK')	image/svg+xml	etag:%2213a-5fc3e3d41ab39%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_0.svg	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/shape/shape_0.svg	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/css/themes.css?ver=6.2.2)
11:24:43	296/296	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2003:24:43%20GMT	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/images/icon-select.png	C:/ouweb/ouweb/localhost/bsu-open%20university/wp-content/themes/atua/assets/images/icon-select.png	(from http://localhost/bsu-open%20university/wp-content/themes/atua/assets/css/woo-styles.css?ver=6.2.2)
